Zip Code,PerCapitaPersonalIncome
35208,71275.0
37075,67865.0
40213,67663.0
41051,73345.0
41063,73345.0
44120,68360.0
45002,75833.0
45246,75833.0
46227,70999.0
46235,70999.0
47601,71369.0
47610,71369.0
49504,70662.0
49505,70662.0
51551,69748.0
52229,70193.0
52349,70193.0
53114,67665.0
53585,67665.0
55114,69310.0
55337,75019.0
56231,69348.0
56283,76945.0
57078,70996.0
57235,67768.0
57273,73994.0
57331,75370.0
57501,67656.0
58006,73185.0
58007,73185.0
58497,68370.0
58652,71645.0
58731,75774.0
58856,75412.0
59071,68244.0
59221,72410.0
59243,72410.0
59262,72410.0
59804,68344.0
60451,68225.0
60484,68225.0
62298,74760.0
66417,71607.0
67647,71198.0
67730,75897.0
67745,75897.0
68070,71628.0
68307,67310.0
68370,71989.0
68748,67240.0
68836,74630.0
68923,70667.0
68971,74351.0
69046,70215.0
73116,72954.0
76086,74009.0
76373,67115.0
76374,69691.0
77018,73862.0
77054,73862.0
77069,73862.0
77450,73862.0
79025,75549.0
79719,67647.0
79742,67647.0
79770,76555.0
81122,76558.0
81601,71629.0
82414,77015.0
82831,73622.0
82836,73622.0
84128,71787.0
85254,68111.0
85337,68111.0
85355,68111.0
1535,69301.0
1537,69301.0
1550,69301.0
3052,76187.0
3255,73531.0
3753,68216.0
4001,70640.0
4002,70640.0
4693,68181.0
5048,72177.0
5065,72177.0
6026,75433.0
6040,75433.0
6053,75433.0
6109,75433.0
6350,69755.0
6472,68387.0
7419,75364.0
12504,71391.0
15067,75091.0
15239,75468.0
15329,75091.0
15345,75091.0
15423,75091.0
16024,73039.0
16034,73039.0
17240,68998.0
19707,70792.0
19930,68532.0
21209,74738.0
21710,76664.0
23139,72006.0
28520,68500.0
93402,72721.0
98239,70094.0
98353,73841.0
98368,68457.0
98817,68356.0
99644,76625.0
1093,67327.0
1301,67327.0
1344,67327.0
1347,67327.0
1568,69301.0
1757,69301.0
3101,76187.0
3751,68216.0
3782,68216.0
5062,72177.0
5151,72177.0
5404,76222.0
5461,76222.0
5653,68121.0
5678,73602.0
6020,75433.0
6074,75433.0
6370,69755.0
6516,68387.0
6705,68387.0
8015,74684.0
8019,74684.0
8820,75352.0
10920,71330.0
10983,71330.0
12106,74642.0
12526,74642.0
12530,74642.0
15112,75468.0
15360,75091.0
18013,68050.0
19713,70792.0
19720,70792.0
19733,70792.0
20621,70353.0
20667,70353.0
21010,71196.0
21017,71196.0
21051,74738.0
21078,71196.0
21160,71196.0
22958,67990.0
23314,69100.0
23453,72091.0
30033,67811.0
30038,67811.0
30088,67811.0
30329,67811.0
33062,70982.0
33073,70982.0
33162,75182.0
33167,75182.0
33513,71231.0
33709,71904.0
33711,71904.0
33770,71904.0
35005,71275.0
35115,71565.0
35218,71275.0
37022,67865.0
37122,68675.0
40207,67663.0
44107,68360.0
44129,68360.0
44235,70562.0
44256,70562.0
45219,75833.0
46205,70999.0
46216,70999.0
47527,68645.0
47546,68645.0
49503,70662.0
49506,70662.0
50846,69294.0
54028,70354.0
55119,69310.0
55120,75019.0
55123,75019.0
55155,69310.0
56141,67663.0
56151,67663.0
56170,69853.0
56287,76945.0
56738,72481.0
56757,72481.0
56758,72481.0
57246,74933.0
57274,73994.0
57345,76842.0
57745,73485.0
57767,73485.0
58012,73185.0
58243,70222.0
58496,68370.0
58540,72821.0
58559,72821.0
58741,75774.0
58768,75774.0
59088,68959.0
59217,72410.0
60410,68225.0
60503,68225.0
67646,71198.0
68304,67310.0
68742,70612.0
68781,67240.0
68812,74630.0
68854,73733.0
68947,68950.0
68960,68950.0
70122,67403.0
73117,72954.0
73179,72954.0
73734,73533.0
73756,73533.0
76379,67573.0
76831,72121.0
77049,73862.0
77082,73862.0
77459,73855.0
77476,73855.0
79019,71357.0
82321,68521.0
82325,68521.0
82633,70943.0
82845,73622.0
83128,73432.0
83422,69601.0
83703,72588.0
84096,71787.0
84120,71787.0
85037,68111.0
85040,68111.0
85043,68111.0
85085,68111.0
85345,68111.0
85379,68111.0
88254,76555.0
88263,76555.0
93953,68943.0
96817,69893.0
98325,68457.0
98811,68356.0
99774,69573.0
99777,69573.0
7422,75364.0
7822,75364.0
8511,74684.0
8518,74684.0
10927,71330.0
12115,74642.0
12546,71391.0
12582,71391.0
15031,75468.0
15037,75468.0
15044,75468.0
15049,75468.0
15205,75468.0
15317,75091.0
18035,68050.0
19706,70792.0
19710,70792.0
19732,70792.0
21136,74738.0
21155,74738.0
21793,76664.0
23146,77005.0
23315,69100.0
24464,67990.0
28108,72553.0
28394,68180.0
30346,67811.0
1339,67327.0
1360,67327.0
1368,69301.0
1452,69301.0
3304,73531.0
3773,68216.0
4006,70640.0
4027,70640.0
4640,68181.0
4851,67794.0
5489,76222.0
5663,73602.0
6066,67916.0
6082,75433.0
6110,75433.0
6378,69755.0
6385,69755.0
6451,68387.0
7001,75352.0
59028,68586.0
59522,71171.0
59825,68344.0
59925,68725.0
60034,69641.0
61913,71677.0
62244,74760.0
63348,69693.0
63366,69693.0
64154,73531.0
64444,73531.0
66538,71607.0
66941,68978.0
66970,68978.0
67659,72489.0
67661,71198.0
68033,71628.0
68347,67310.0
68366,67310.0
68423,68090.0
68439,68090.0
68711,70612.0
68780,70612.0
68876,74630.0
68922,70215.0
68927,70667.0
69351,70339.0
73111,72954.0
77005,73862.0
77025,73862.0
77047,73862.0
77068,73862.0
77070,73862.0
77074,73862.0
77336,73862.0
77345,73862.0
77498,73855.0
78058,69038.0
78628,72828.0
78941,72230.0
79325,77006.0
80538,71359.0
83424,69601.0
83709,72588.0
83712,72588.0
84112,71787.0
85022,68111.0
85256,68111.0
85308,68111.0
85323,68111.0
85354,68111.0
85373,68111.0
85390,68111.0
33010,75182.0
33018,75182.0
33122,75182.0
33127,75182.0
33316,70982.0
33351,70982.0
33705,71904.0
37031,67865.0
57783,75362.0
58008,70746.0
58075,70746.0
58325,67469.0
58476,68370.0
44113,68360.0
44114,68360.0
44133,68360.0
44251,70562.0
44280,70562.0
44281,70562.0
45248,75833.0
46225,70999.0
48836,73173.0
51023,67668.0
51541,69748.0
55077,75019.0
55122,75019.0
56186,69853.0
56293,76945.0
56294,76945.0
56737,72481.0
93901,68943.0
95039,68943.0
96786,69893.0
97041,71946.0
98236,70094.0
98292,75320.0
98337,73841.0
93541,70699.0
97266,75772.0
98604,69318.0
98828,68356.0
99565,74906.0
99615,76625.0
99648,74906.0
1506,69301.0
3054,76187.0
3224,73531.0
3901,70640.0
4042,70640.0
5442,68121.0
5477,76222.0
6019,75433.0
6117,75433.0
6120,75433.0
6330,69755.0
6473,68387.0
6762,68387.0
8052,74684.0
8065,74684.0
8861,75352.0
10960,71330.0
12601,71391.0
15211,75468.0
15214,75468.0
15260,75468.0
15314,75091.0
15367,75091.0
19716,70792.0
19808,70792.0
20620,70353.0
21093,74738.0
21158,74895.0
21813,68163.0
21829,68163.0
22556,68098.0
26074,67565.0
28387,68180.0
28511,68500.0
28575,68500.0
40220,67663.0
40229,67663.0
43067,73664.0
44017,68360.0
44115,68360.0
44122,68360.0
44274,70562.0
45213,75833.0
45217,75833.0
45822,67802.0
45862,67802.0
46260,70999.0
49316,70662.0
49345,70662.0
50164,68446.0
51237,68302.0
55108,69310.0
55109,69310.0
56266,76945.0
56727,72481.0
57055,74873.0
57237,75160.0
57264,74933.0
57344,76934.0
59545,71171.0
59808,68344.0
60097,69641.0
60433,68225.0
60468,68225.0
60919,71035.0
60959,71035.0
60962,71035.0
61929,70047.0
62295,74760.0
63373,69693.0
64152,73531.0
66428,71607.0
68029,74042.0
68313,68090.0
68403,67310.0
68405,68090.0
68463,67310.0
68766,70612.0
68977,74351.0
70131,67403.0
73020,72954.0
73141,72954.0
73742,73533.0
76511,72828.0
76951,71876.0
77032,73862.0
77051,73862.0
77346,73862.0
77429,73862.0
77444,73855.0
77447,73862.0
77545,73855.0
79009,77006.0
79785,76555.0
79788,67647.0
84108,71787.0
84118,71787.0
84532,77028.0
85012,68111.0
85020,68111.0
85268,68111.0
85396,68111.0
88268,76555.0
95645,67778.0
96133,70699.0
96707,69893.0
97219,75772.0
98020,75320.0
98223,75320.0
98277,70094.0
33158,75182.0
33170,75182.0
33173,75182.0
33181,75182.0
33332,70982.0
33756,71904.0
37186,67865.0
57559,68393.0
57701,73485.0
57791,73485.0
58223,72754.0
58257,72754.0
58401,68370.0
58430,67934.0
58442,72030.0
58481,74136.0
58504,75321.0
58572,75321.0
58730,68807.0
21071,74738.0
21084,71196.0
33034,75182.0
33133,75182.0
33138,75182.0
33180,75182.0
33744,71904.0
33765,71904.0
35207,71275.0
37066,67865.0
37090,68675.0
37742,70063.0
37912,67323.0
40059,67663.0
40204,67663.0
40210,67663.0
43077,73664.0
44102,68360.0
44128,68360.0
44137,68360.0
44141,68360.0
44142,68360.0
45223,75833.0
46208,70999.0
46236,70999.0
48353,73173.0
49319,70662.0
50101,68410.0
50277,68446.0
50421,68410.0
50542,68410.0
53095,73187.0
53115,67665.0
54023,70354.0
55103,69310.0
56144,69853.0
57058,73312.0
57359,73160.0
57385,73160.0
58440,72030.0
58455,68370.0
58495,74321.0
58792,75774.0
58795,75412.0
58801,75412.0
58830,75412.0
59014,68244.0
59044,68959.0
59735,75313.0
60436,68225.0
64018,73531.0
68016,67310.0
68055,67487.0
68062,67487.0
68315,71989.0
68935,69182.0
68975,69182.0
73003,72954.0
73105,72954.0
73109,72954.0
76389,67573.0
77023,73862.0
77063,73862.0
77066,73862.0
77088,73862.0
77449,73862.0
77494,73855.0
77833,73880.0
77880,73880.0
79247,67115.0
80478,73848.0
80515,71359.0
80525,71359.0
81243,70391.0
83113,70620.0
85033,68111.0
85054,68111.0
85363,68111.0
85377,68111.0
93433,72721.0
93950,68943.0
95612,67778.0
95959,75539.0
97220,75772.0
98270,75320.0
98340,73841.0
57703,73485.0
58049,74136.0
58063,74136.0
58237,70222.0
58460,74321.0
98383,73841.0
99746,69573.0
99757,69573.0
33065,70982.0
33315,70982.0
33761,71904.0
35022,71275.0
37909,67323.0
40223,67663.0
44103,68360.0
44108,68360.0
44233,70562.0
45242,75833.0
46219,70999.0
49686,67800.0
50115,68446.0
51250,67668.0
51433,75597.0
56125,67663.0
56152,76945.0
56164,69853.0
56715,67464.0
57003,74873.0
57022,74873.0
57117,74873.0
57730,68449.0
58426,68370.0
58479,74136.0
58723,72821.0
93445,72721.0
99638,72234.0
99841,73176.0
95627,67778.0
96701,69893.0
97823,71618.0
98036,75320.0
98087,75320.0
98207,75320.0
98273,67173.0
98274,67173.0
98342,73841.0
58778,72821.0
58843,75412.0
59086,67131.0
59531,71171.0
59847,68344.0
59901,68725.0
60012,69641.0
60013,69641.0
60123,67922.0
61910,71677.0
66550,71607.0
68407,67310.0
68841,73733.0
68849,74630.0
68858,74630.0
69101,72970.0
70119,67403.0
76066,74009.0
76530,72828.0
77022,73862.0
77034,73862.0
77098,73862.0
77401,73862.0
77471,73855.0
77481,73855.0
77532,73862.0
78633,72828.0
79035,77006.0
80813,67575.0
80814,67575.0
80830,76970.0
84095,71787.0
84105,71787.0
85017,68111.0
85019,68111.0
85024,68111.0
85035,68111.0
85234,68111.0
85361,68111.0
88255,76555.0
1222,70945.0
1230,70945.0
1264,70945.0
1342,67327.0
1343,70945.0
1522,69301.0
1525,69301.0
3031,76187.0
3049,76187.0
3070,76187.0
3103,76187.0
3229,73531.0
3601,68216.0
4072,70640.0
4563,67794.0
4662,68181.0
4860,67794.0
6092,75433.0
6238,67916.0
6336,69755.0
6450,68387.0
6483,68387.0
6524,68387.0
7821,75364.0
8812,75352.0
12501,71391.0
12564,71391.0
12585,71391.0
15015,75468.0
15129,75468.0
15241,75468.0
16056,73039.0
17043,68998.0
17055,68998.0
19801,70792.0
19802,70792.0
19803,70792.0
19933,68532.0
19941,68532.0
19945,68532.0
20678,76018.0
20688,76018.0
21610,77025.0
21778,76664.0
21798,76664.0
21863,68163.0
23173,76912.0
23221,76912.0
23225,76912.0
23461,72091.0
30115,71255.0
1054,67327.0
1072,67327.0
1226,70945.0
1242,70945.0
1257,70945.0
1370,67327.0
1373,67327.0
1609,69301.0
1740,69301.0
2886,72004.0
3060,76187.0
3244,76187.0
3903,70640.0
4048,70640.0
4645,67794.0
5035,72177.0
5091,72177.0
5650,73602.0
5651,73602.0
5658,73602.0
6035,75433.0
6065,75433.0
6070,75433.0
6249,69755.0
6461,68387.0
6489,75433.0
6525,68387.0
8036,74684.0
8515,74684.0
12512,71391.0
12531,71391.0
15014,75468.0
15064,75468.0
15102,75468.0
15137,75468.0
15204,75468.0
15221,75468.0
15333,75091.0
15340,75091.0
15377,75091.0
16040,73039.0
17050,68998.0
19806,70792.0
19931,68532.0
19958,68532.0
19970,68532.0
21057,74738.0
21120,74738.0
21234,74738.0
21237,74738.0
21790,76664.0
23462,72091.0
28553,68500.0
28773,67589.0
30002,67811.0
30032,67811.0
30062,75176.0
30079,67811.0
58402,68370.0
1237,70945.0
1440,69301.0
1520,69301.0
1612,69301.0
3063,76187.0
3102,76187.0
3104,76187.0
4008,67538.0
4020,70640.0
4547,67794.0
4616,68181.0
4681,68181.0
5655,68121.0
5767,72177.0
6010,75433.0
6081,75433.0
6351,69755.0
6410,68387.0
6443,68387.0
6447,75433.0
6513,68387.0
8054,74684.0
8068,74684.0
8554,74684.0
8816,75352.0
8846,75352.0
10931,71330.0
10980,71330.0
12024,74642.0
12545,71391.0
12581,71391.0
12594,71391.0
15022,75091.0
15056,75468.0
15060,75091.0
15065,75468.0
15078,75091.0
15086,75468.0
15215,75468.0
15366,75091.0
16066,73039.0
17013,68998.0
17072,68998.0
17266,68998.0
17884,70610.0
18017,68050.0
18045,68050.0
18085,68050.0
18086,68050.0
19944,68532.0
20619,70353.0
20676,76018.0
20690,70353.0
21702,76664.0
21773,76664.0
23005,77005.0
23224,76912.0
23452,72091.0
28173,72553.0
28512,68500.0
28577,68500.0
28581,68500.0
28782,67589.0
30080,75176.0
30168,75176.0
30339,75176.0
93420,72721.0
93943,68943.0
95653,67778.0
96850,69893.0
97202,75772.0
97211,75772.0
97218,75772.0
97236,75772.0
98221,67173.0
98263,67173.0
98320,68457.0
93452,72721.0
93924,68943.0
99546,72234.0
99627,69573.0
99832,73176.0
59007,68244.0
59063,68586.0
59270,72410.0
59916,68725.0
60511,67922.0
60544,68225.0
61919,71677.0
61930,71677.0
63332,69693.0
66956,68978.0
67563,74594.0
67638,67860.0
67639,71198.0
68001,71971.0
68014,71971.0
68071,67487.0
68773,76372.0
68818,73733.0
68933,69182.0
70116,67403.0
73106,72954.0
73950,69284.0
76384,67115.0
77006,73862.0
77024,73862.0
77042,73862.0
77085,73862.0
77493,73862.0
77504,73862.0
77587,73862.0
77975,71664.0
78665,72828.0
78672,72121.0
82323,68521.0
82835,73622.0
83714,72588.0
85007,68111.0
85015,68111.0
85034,68111.0
85206,68111.0
85212,68111.0
85303,68111.0
85340,68111.0
85374,68111.0
88250,76555.0
33016,75182.0
33023,70982.0
33060,70982.0
33068,70982.0
33137,75182.0
33305,70982.0
33323,70982.0
33325,70982.0
33328,70982.0
35006,71275.0
35036,71275.0
40202,67663.0
40205,67663.0
44109,68360.0
44127,68360.0
44144,68360.0
45214,75833.0
45215,75833.0
48139,73173.0
49301,70662.0
49718,75812.0
51025,76071.0
51244,67668.0
52208,70193.0
53120,67665.0
53147,67665.0
55960,71904.0
55976,71904.0
56249,69348.0
57012,73312.0
57040,70996.0
57646,74502.0
58031,74136.0
58042,73185.0
58231,70222.0
58444,67934.0
58712,75774.0
93955,68943.0
95012,68943.0
96762,69893.0
96782,69893.0
96815,69893.0
96826,69893.0
98237,67173.0
98249,70094.0
98271,75320.0
98367,73841.0
98601,69318.0
98675,69318.0
98801,68356.0
99624,76625.0
99691,69573.0
99788,69573.0
1350,67327.0
1354,67327.0
3064,76187.0
3216,73531.0
3263,73531.0
3281,76187.0
3908,70640.0
4476,68181.0
4617,68181.0
4858,67794.0
5059,72177.0
5462,76222.0
5495,76222.0
6073,75433.0
6078,75433.0
6334,69755.0
8832,75352.0
8863,75352.0
10956,71330.0
12184,74642.0
12516,74642.0
12571,71391.0
12574,71391.0
15135,75468.0
18063,68050.0
18064,68050.0
19734,70792.0
19807,70792.0
19963,68532.0
19967,68532.0
20732,76018.0
21105,74738.0
21153,74738.0
21661,77025.0
22969,67990.0
23068,72439.0
30064,75176.0
30126,75176.0
33054,75182.0
33056,75182.0
33132,75182.0
33141,75182.0
33161,75182.0
33165,75182.0
33521,71231.0
33706,71904.0
33781,71904.0
35080,71565.0
35180,71275.0
35223,71275.0
35233,71275.0
37916,67323.0
40231,67663.0
40258,67663.0
41018,73345.0
44123,68360.0
45206,75833.0
45826,67802.0
46240,70999.0
49321,70662.0
49690,67800.0
49701,75812.0
49782,71589.0
51554,69748.0
54016,70354.0
55306,75019.0
56579,74577.0
56724,72481.0
57037,70996.0
57238,75160.0
57243,67768.0
57427,75470.0
57449,75470.0
57779,75362.0
58001,70746.0
58480,74136.0
58552,69003.0
58575,72821.0
59013,68244.0
59037,68959.0
59057,68959.0
59926,68725.0
60134,67922.0
60140,67922.0
60441,68225.0
61813,70047.0
61854,70047.0
63304,69693.0
68371,68781.0
68758,67240.0
68879,76269.0
68932,68950.0
68972,68950.0
70114,67403.0
73049,72954.0
73139,72954.0
73142,72954.0
73151,72954.0
77009,73862.0
77021,73862.0
77026,73862.0
77048,73862.0
77080,73862.0
77084,73862.0
77091,73862.0
77201,73862.0
77389,73862.0
77461,73855.0
77571,73862.0
77835,73880.0
78382,68361.0
78945,72230.0
78963,72230.0
79053,77006.0
79789,75821.0
82801,73622.0
83115,70620.0
84006,71787.0
84084,71787.0
85225,68111.0
85263,68111.0
85343,68111.0
1235,70945.0
1244,70945.0
1255,70945.0
1420,69301.0
1468,69301.0
1510,69301.0
1606,69301.0
1745,69301.0
4562,67538.0
4635,68181.0
5143,72177.0
5465,76222.0
5482,76222.0
5656,68121.0
5673,73602.0
6033,75433.0
6106,75433.0
6248,67916.0
6250,67916.0
6376,69755.0
6415,69755.0
6418,68387.0
7874,75364.0
7881,75364.0
8055,74684.0
8073,74684.0
8810,75352.0
10952,71330.0
10954,71330.0
10974,71330.0
10977,71330.0
12037,74642.0
12130,74642.0
15018,75468.0
15046,75468.0
15051,75468.0
15145,75468.0
15225,75468.0
16001,73039.0
16020,73039.0
16050,73039.0
19951,68532.0
20660,70353.0
20674,70353.0
20680,70353.0
20686,70353.0
20689,76018.0
21014,71196.0
21031,74738.0
21162,74738.0
21701,76664.0
23160,72006.0
23192,77005.0
28174,72553.0
28516,68500.0
28524,68500.0
28756,67589.0
30034,67811.0
33066,70982.0
33157,75182.0
33175,75182.0
33178,75182.0
33314,70982.0
33319,70982.0
33322,70982.0
33441,70982.0
35143,71565.0
35187,71565.0
35216,71275.0
35229,71275.0
40118,67663.0
40208,67663.0
40218,67663.0
41017,73345.0
44116,68360.0
44132,68360.0
45052,75833.0
45204,75833.0
46239,70999.0
50026,68446.0
51027,67668.0
51036,67668.0
55068,75019.0
55075,75019.0
55107,69310.0
56252,69348.0
56263,76945.0
56543,74577.0
56701,68190.0
57018,74873.0
57201,67768.0
57313,76934.0
57319,73312.0
57363,67849.0
57364,76934.0
58072,74136.0
58362,67469.0
58377,67469.0
58531,72821.0
59079,68959.0
59740,75313.0
60051,69641.0
60442,68225.0
63301,69693.0
67854,74269.0
68066,71628.0
68303,71989.0
68715,67240.0
68792,71135.0
68926,70215.0
68956,68330.0
68958,70667.0
68979,69182.0
68981,68950.0
69210,71794.0
70128,67403.0
73045,72954.0
73084,72954.0
73122,72954.0
73127,72954.0
76372,69691.0
76487,74009.0
77013,73862.0
77016,73862.0
77028,73862.0
77038,73862.0
80459,73848.0
81434,70391.0
82301,68521.0
82331,68521.0
82440,77015.0
82639,70887.0
83646,72588.0
84018,71630.0
84070,71787.0
84094,71787.0
84113,71787.0
84123,71787.0
84124,71787.0
85014,68111.0
85021,68111.0
85262,68111.0
85307,68111.0
98661,69318.0
99550,76625.0
99705,69775.0
93442,72721.0
93926,68943.0
95937,67778.0
97231,75772.0
98267,67173.0
98284,67173.0
98315,73841.0
98370,73841.0
98380,73841.0
98392,73841.0
98816,68356.0
99590,69573.0
99602,69573.0
99660,72234.0
99730,69573.0
99758,69573.0
99826,73176.0
33015,75182.0
33025,70982.0
33030,75182.0
33179,75182.0
33308,70982.0
33312,70982.0
33321,70982.0
33514,71231.0
33762,71904.0
35147,71565.0
37902,67323.0
58009,72754.0
58038,73185.0
58405,68370.0
58565,72821.0
58579,72821.0
58710,75774.0
58852,75412.0
58853,75412.0
59026,68244.0
59070,68244.0
59082,67131.0
59826,68344.0
59928,68725.0
60118,67922.0
61856,70047.0
66408,71607.0
66534,71607.0
66949,68978.0
67837,75419.0
68632,71971.0
68648,71628.0
68701,67240.0
68720,76372.0
68846,73733.0
68944,69182.0
69347,70339.0
73013,72954.0
73054,72954.0
77057,73862.0
77083,73862.0
77094,73862.0
77396,73862.0
79772,76555.0
80427,69394.0
80863,67575.0
81021,74467.0
81220,70391.0
81303,76558.0
81326,76558.0
81647,71629.0
82433,77015.0
82844,73622.0
83120,73432.0
83669,72588.0
85016,68111.0
85032,68111.0
85048,68111.0
85207,68111.0
85213,68111.0
85249,68111.0
85258,68111.0
85281,68111.0
85301,68111.0
85382,68111.0
85388,68111.0
40206,67663.0
40245,67663.0
44145,68360.0
45209,75833.0
45239,75833.0
45249,75833.0
45252,75833.0
46221,70999.0
46224,70999.0
46250,70999.0
47575,68645.0
48137,73173.0
48143,73173.0
49546,70662.0
49722,75812.0
50535,75597.0
50583,75597.0
52249,70193.0
54002,70354.0
55113,69310.0
56083,76945.0
57029,75370.0
57048,73312.0
57223,69757.0
57460,75470.0
57541,67191.0
57719,73485.0
57754,75362.0
57775,73485.0
93444,72721.0
93451,72721.0
93920,68943.0
93921,68943.0
95606,67778.0
97227,75772.0
98255,67173.0
98339,68457.0
1258,70945.0
1376,67327.0
1519,69301.0
1602,69301.0
3033,76187.0
3230,73531.0
3268,73531.0
3280,68216.0
3745,68216.0
4056,70640.0
4625,68181.0
4855,67794.0
4859,67794.0
4863,67794.0
5056,72177.0
5445,76222.0
5654,73602.0
5676,73602.0
5681,73602.0
6114,75433.0
6231,67916.0
6320,69755.0
6479,75433.0
7461,75364.0
7848,75364.0
8016,74684.0
8850,75352.0
8882,75352.0
12060,74642.0
12136,74642.0
12578,71391.0
12590,71391.0
15090,75468.0
15139,75468.0
15219,75468.0
15235,75468.0
15321,75091.0
15332,75091.0
15379,75091.0
15429,75091.0
18015,68050.0
19971,68532.0
20736,76018.0
21208,74738.0
21769,76664.0
21784,74895.0
22971,67990.0
26003,67565.0
28374,68180.0
22949,67990.0
23015,77005.0
23047,77005.0
23219,76912.0
23304,69100.0
23454,72091.0
27376,68180.0
30107,71255.0
32162,71231.0
33009,70982.0
33029,70982.0
33146,75182.0
33194,75182.0
33702,71904.0
33764,71904.0
34681,71904.0
35061,71275.0
35124,71565.0
35228,71275.0
37772,70063.0
37849,67323.0
40025,67663.0
40299,67663.0
44136,68360.0
45174,75833.0
45216,75833.0
45244,75833.0
45846,67802.0
45860,67802.0
45883,67802.0
46218,70999.0
46229,70999.0
48114,73173.0
50250,68446.0
50533,68410.0
51230,68302.0
51533,69748.0
53022,73187.0
55031,75019.0
56180,76945.0
56271,69348.0
56742,67464.0
57045,75370.0
57328,76934.0
57346,76842.0
57799,75362.0
58035,72754.0
58321,67469.0
58330,67469.0
58338,67469.0
58467,68370.0
58503,75321.0
58651,72257.0
1571,69301.0
1585,69301.0
3046,73531.0
3051,76187.0
3440,76187.0
3907,70640.0
4076,70640.0
4614,68181.0
4674,68181.0
4675,68181.0
4677,68181.0
4864,67794.0
5001,72177.0
5052,72177.0
5067,72177.0
5084,72177.0
5641,73602.0
5667,73602.0
6037,75433.0
6160,75433.0
6420,69755.0
7077,75352.0
8088,74684.0
12174,74642.0
12502,74642.0
12540,71391.0
12570,71391.0
15007,75468.0
15053,75091.0
15054,75091.0
15108,75468.0
15142,75468.0
15206,75468.0
15301,75091.0
15324,75091.0
15330,75091.0
15361,75091.0
15363,75091.0
18014,68050.0
19939,68532.0
20615,76018.0
20657,76018.0
21015,71196.0
21052,74738.0
21082,74738.0
21771,76664.0
21787,74895.0
21811,68163.0
58833,68807.0
59002,68959.0
59803,68344.0
59936,68725.0
60098,69641.0
60109,67922.0
60175,67922.0
61773,71035.0
64164,73531.0
66942,68978.0
67656,70367.0
67747,69978.0
67748,69978.0
68401,68781.0
68667,71971.0
68735,70612.0
68752,67240.0
68946,70215.0
68955,68330.0
69121,70075.0
70129,67403.0
70130,67403.0
73066,72954.0
73764,73533.0
73844,69284.0
76085,74009.0
77031,73862.0
77033,73862.0
78949,72230.0
79718,76555.0
79745,75821.0
80517,71359.0
80526,71359.0
80537,71359.0
81231,70391.0
82839,73622.0
83126,73432.0
83704,72588.0
85248,68111.0
85255,68111.0
85296,68111.0
85297,68111.0
85320,68111.0
85375,68111.0
93428,72721.0
93450,68943.0
93546,70699.0
93933,68943.0
95618,67778.0
96816,69893.0
96860,69893.0
97216,75772.0
97812,71618.0
98233,67173.0
98275,75320.0
98282,70094.0
98607,69318.0
99695,74906.0
1083,69301.0
1367,67327.0
1451,69301.0
1504,69301.0
1536,69301.0
1543,69301.0
1583,69301.0
1604,69301.0
1747,69301.0
1772,69301.0
2827,72004.0
3303,73531.0
3442,76187.0
4030,70640.0
4644,68181.0
4646,68181.0
4660,68181.0
5463,74532.0
6027,75433.0
6492,68387.0
6515,68387.0
6518,68387.0
7827,75364.0
8224,74684.0
12604,71391.0
15088,75468.0
15101,75468.0
15132,75468.0
15238,75468.0
15342,75091.0
16053,73039.0
19804,70792.0
19809,70792.0
20630,70353.0
20692,70353.0
20754,76018.0
21009,71196.0
21102,74895.0
21130,71196.0
21133,74738.0
21227,74738.0
21236,74738.0
21703,76664.0
22920,67990.0
23116,77005.0
23163,72439.0
28373,68180.0
59006,68959.0
59801,68344.0
59823,68344.0
59911,68725.0
60119,67922.0
60174,67922.0
60585,68225.0
66936,68978.0
67867,75419.0
68041,71628.0
68058,67310.0
68636,76372.0
68665,75828.0
68736,71135.0
68764,76372.0
68865,73733.0
68875,75828.0
68969,74351.0
69170,72970.0
69214,71794.0
70743,70185.0
73119,72954.0
73134,72954.0
76531,70580.0
76578,72828.0
76943,68799.0
77003,73862.0
77007,73862.0
77017,73862.0
77045,73862.0
77067,73862.0
77077,73862.0
77441,73855.0
77507,73862.0
78607,72121.0
78642,72828.0
79093,72100.0
80536,71359.0
82637,70943.0
83122,73432.0
83127,73432.0
83716,72588.0
84093,71787.0
85008,68111.0
85051,68111.0
85203,68111.0
85233,68111.0
85295,68111.0
85338,68111.0
88256,76555.0
40228,67663.0
41016,73345.0
44106,68360.0
45225,75833.0
46222,70999.0
49341,70662.0
49755,75812.0
50567,75597.0
50849,69294.0
52354,70193.0
53121,67665.0
55102,69310.0
55105,69310.0
55110,69310.0
55929,71904.0
56297,71912.0
56710,72481.0
57028,71327.0
57110,74873.0
57790,73485.0
58002,73185.0
58218,72754.0
58463,67934.0
98665,69318.0
99549,74906.0
99768,69573.0
99820,73176.0
33032,75182.0
33130,75182.0
33147,75182.0
33168,75182.0
33708,71904.0
33710,71904.0
33763,71904.0
33772,71904.0
35020,71275.0
35211,71275.0
37922,67323.0
95679,67778.0
98043,75320.0
98021,75320.0
98232,67173.0
98283,67173.0
98366,73841.0
1330,67327.0
1507,69301.0
1570,69301.0
3909,70640.0
4049,70640.0
4287,67538.0
4843,67794.0
5664,73602.0
6067,75433.0
6111,75433.0
8562,74684.0
8854,75352.0
12195,74642.0
12534,74642.0
15006,75468.0
15017,75468.0
15217,75468.0
